iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
BGR,BGR.1_1,Blagoevgrad,6605.9574,10293,10293,0,0.0,0.0,0.1312898422686766,0.5084038517247905,0.36030630600652597,0.0,0.6396936939934671,adm1
BGR,BGR.2_1,Burgas,7785.7016,12277,12277,0,0.0,0.0,0.0,0.9700535006865781,0.02994649931341796,0.0,0.9700535006865781,adm1
BGR,BGR.3_1,Dobrich,4717.5977,7579,7579,0,0.0,0.0,0.031127417446200595,0.9688725825537975,0.0,0.0,0.9999999999999981,adm1
BGR,BGR.4_1,Gabrovo,2231.2156,3543,3543,0,0.0,0.0,0.0,0.47110486990113565,0.5288951300988686,0.0,0.47110486990113565,adm1
BGR,BGR.5_1,Grad Sofiya,1354.0558,2141,2141,0,0.0,0.0,0.0,0.005600068708310003,0.99439993129169,0.0,0.005600068708310003,adm1
BGR,BGR.6_1,Haskovo,5329.3647,8320,8320,0,0.0,0.0,0.0,0.9959085910255476,0.004091408974452962,0.0,0.9959085910255476,adm1
BGR,BGR.7_1,Kardzhali,3140.7119,4879,4879,0,0.0,0.0,0.0,0.947122593747556,0.052877406252432084,0.0,0.947122593747556,adm1
BGR,BGR.8_1,Kyustendil,3159.0826,4963,4963,0,0.0,0.0,0.0,0.518481591207311,0.48151840879265817,0.0,0.518481591207311,adm1
BGR,BGR.9_1,Lovech,4241.2732,6746,6746,0,0.0,0.0,0.0,0.2744605290708562,0.725539470929122,0.0,0.2744605290708562,adm1
BGR,BGR.10_1,Montana,3766.0145,6035,6035,0,0.0,0.0,0.0,0.49705184325965296,0.5029481567403631,0.0,0.49705184325965296,adm1
BGR,BGR.11_1,Pazardzhik,4328.9402,6788,6788,0,0.0,0.0,0.0,0.4443733717828818,0.5556266282171048,0.0,0.4443733717828818,adm1
BGR,BGR.12_1,Pernik,2421.6774,3826,3826,0,0.0,0.0,0.0,0.17003846113201415,0.829961538868007,0.0,0.17003846113201415,adm1
BGR,BGR.13_1,Pleven,4455.1133,7138,7138,0,0.0,0.0,0.0,0.9724442426734682,0.027555757326535788,0.0,0.9724442426734682,adm1
BGR,BGR.14_1,Plovdiv,6337.0089,9956,9956,0,0.0,0.0,0.0,0.6924672270962707,0.3075327729037003,0.0,0.6924672270962707,adm1
BGR,BGR.15_1,Razgrad,2648.2159,4254,4254,0,0.0,0.0,0.0,0.9978795674927599,0.0021204325072404695,0.0,0.9978795674927599,adm1
BGR,BGR.16_1,Ruse,2724.2785,4378,4378,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
BGR,BGR.17_1,Shumen,3614.2755,5773,5773,0,0.0,0.0,0.0,0.9165118192333899,0.08348818076660655,0.0,0.9165118192333899,adm1
BGR,BGR.18_1,Silistra,2723.0422,4396,4396,0,0.0,0.0,0.00022710247026257115,0.9997728975297374,0.0,0.0,1.0,adm1
BGR,BGR.19_1,Sliven,3433.8228,5430,5430,0,0.0,0.0,0.0,0.5899671365799488,0.410032863420055,0.0,0.5899671365799488,adm1
BGR,BGR.20_1,Smolyan,3308.0724,5147,5147,0,0.0,0.0,0.0,0.14266904312658985,0.857330956873406,0.0,0.14266904312658985,adm1
BGR,BGR.21_1,Sofia,7130.939,11283,11283,0,0.0,0.0,0.0,0.02432947307605989,0.9756705269239394,0.0,0.02432947307605989,adm1
BGR,BGR.22_1,Stara Zagora,5060.0441,7969,7969,0,0.0,0.0,0.0,0.8060614751145491,0.19393852488546737,0.0,0.8060614751145491,adm1
BGR,BGR.23_1,Targovishte,2519.7489,4022,4022,0,0.0,0.0,0.0,0.9192027250207853,0.08079727497921305,0.0,0.9192027250207853,adm1
BGR,BGR.24_1,Varna,3693.4926,5889,5889,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
BGR,BGR.25_1,Veliko Tarnovo,4658.4781,7428,7428,0,0.0,0.0,0.0,0.8899685803651893,0.11003141963480631,0.0,0.8899685803651893,adm1
BGR,BGR.26_1,Vidin,3067.5194,4940,4940,0,0.0,0.0,0.0,0.12540351696342578,0.8745964830365778,0.0,0.12540351696342578,adm1
BGR,BGR.27_1,Vratsa,3743.5319,5989,5989,0,0.0,0.0,0.0,0.6695961933230344,0.33040380667697433,0.0,0.6695961933230344,adm1
BGR,BGR.28_1,Yambol,3389.9152,5329,5329,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
