year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,district,0.4261421126159173,0.15170562548645553,0.2744364871294591,0.3559977317313112,0.6440022682686826,nan,2.6645352591003757e-15,223
1993,all,lit_only,theil_l,district,0.3291602412585698,0.12378962530008891,0.20537061595847816,0.37607708885729835,0.6239229111426934,nan,2.7200464103316335e-15,239
1994,all,lit_only,theil_l,district,0.3890173040917589,0.14415576248712564,0.2448615416046323,0.3705638823025803,0.6294361176974173,nan,9.43689570931383e-16,236
1995,all,lit_only,theil_l,district,0.3300461688564597,0.12791185549896233,0.2021343133574966,0.3875574618610175,0.6124425381389801,nan,7.771561172376096e-16,240
1996,all,lit_only,theil_l,district,0.3236754243478869,0.11995398957569241,0.20372143477219287,0.3705996209547428,0.6294003790452523,nan,1.609823385706477e-15,230
1997,all,lit_only,theil_l,district,0.41070826482238576,0.14094112596834857,0.26976713885403564,0.34316603302175996,0.6568339669782363,nan,1.5543122344752192e-15,241
1998,all,lit_only,theil_l,district,0.406248943854401,0.14512050702417417,0.26112843683022546,0.3572206382798256,0.6427793617201709,nan,1.3877787807814457e-15,258
1999,all,lit_only,theil_l,district,0.39867364326125937,0.12998621105635244,0.26868743220490465,0.32604666311278996,0.6739533368872044,nan,2.275957200481571e-15,269
2000,all,lit_only,theil_l,district,0.3735467095812879,0.12715272544557127,0.24639398413571445,0.3403931079679379,0.6596068920320564,nan,2.1649348980190553e-15,271
2001,all,lit_only,theil_l,district,0.38617232104464927,0.13253846703811378,0.2536338540065339,0.34321068552914147,0.6567893144708543,nan,1.609823385706477e-15,277
2002,all,lit_only,theil_l,district,0.3738672862453607,0.13002381115547956,0.24384347508988036,0.34778065891046656,0.6522193410895314,nan,7.771561172376096e-16,275
2003,all,lit_only,theil_l,district,0.36427264174398616,0.13291933208434478,0.23135330965964046,0.36488969209431216,0.6351103079056853,nan,9.43689570931383e-16,283
2004,all,lit_only,theil_l,district,0.37031024073635793,0.13628842327356855,0.23402181746278886,0.36803849389247373,0.6319615061075249,nan,4.996003610813204e-16,286
2005,all,lit_only,theil_l,district,0.36718920265096655,0.12122458890166005,0.24596461374930492,0.3301420303932266,0.669857969606769,nan,1.5543122344752192e-15,286
2006,all,lit_only,theil_l,district,0.37330681151683864,0.12736821374516544,0.24593859777167193,0.34118909651724977,0.6588109034827467,nan,1.27675647831893e-15,288
2007,all,lit_only,theil_l,district,0.382776877524262,0.14096557576938656,0.24181130175487364,0.36827087540169295,0.6317291245983024,nan,1.7763568394002505e-15,294
2008,all,lit_only,theil_l,district,0.33093871326184254,0.1432752304716634,0.18766348279017872,0.43293584198565005,0.5670641580143487,nan,4.440892098500626e-16,281
2009,all,lit_only,theil_l,district,0.3262812979730503,0.13692012228156655,0.18936117569148259,0.4196382787862873,0.5803617212137092,nan,1.1102230246251565e-15,285
2010,all,lit_only,theil_l,district,0.31527438391254703,0.12330080655078114,0.19197357736176274,0.3910904686280607,0.6089095313719293,nan,3.164135620181696e-15,293
2011,all,lit_only,theil_l,district,0.30241923100525137,0.1266211372980067,0.17579809370724192,0.41869406544390025,0.5813059345560907,nan,2.7755575615628914e-15,286
2012,all,lit_only,theil_l,district,0.3222521239281505,0.14150081218903762,0.18075131173911096,0.43909970387219766,0.5609002961277965,nan,1.887379141862766e-15,282
2013,all,lit_only,theil_l,district,0.3674333385075865,0.1539382018231484,0.21349513668443626,0.41895545583425603,0.5810445441657389,nan,1.887379141862766e-15,291
2014,all,lit_only,theil_l,district,0.4419497584234743,0.2078061454089816,0.2341436130144906,0.47020309763324425,0.529796902366751,nan,2.1094237467877974e-15,285
