iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
TUR,TUR.1_1,Adana,15844.2651,23237,23237,0,0.0,0.0,0.3196458952431398,0.6724698931798384,0.007884211577140025,0.0,0.9921157884229782,adm1
TUR,TUR.2_1,Adiyaman,7423.9194,10937,10937,0,0.0,0.0,0.9540889323060965,0.045911067693885595,0.0,0.0,0.9999999999999821,adm1
TUR,TUR.3_1,Afyon,14742.7308,21961,21961,0,0.0,0.0,0.8478815605819717,0.1521184394180195,0.0,0.0,0.9999999999999912,adm1
TUR,TUR.4_1,Agri,10289.3752,15532,15532,0,0.0,0.0,0.3645310645244308,0.5703961703779352,0.06507276509755132,0.0,0.9349272349023661,adm1
TUR,TUR.5_1,Aksaray,7634.2198,11333,11333,0,0.0,0.0,0.9985834146991355,0.0014165853008644735,0.0,0.0,1.0,adm1
TUR,TUR.6_1,Amasya,6212.654,9531,9531,0,0.0,0.0,0.6175244045807929,0.37860242531836813,0.003873170100819964,0.0,0.996126829899161,adm1
TUR,TUR.7_1,Ankara,25758.0188,39006,39006,0,0.0,0.0,0.9209220850303484,0.07717976824970516,0.0018981467200193905,0.0,0.9981018532800536,adm1
TUR,TUR.8_1,Antalya,21163.1512,30771,30771,0,0.0,0.0,0.3289301866092945,0.5451167003157744,0.12595311307501358,0.0,0.8740468869250689,adm1
TUR,TUR.9_1,Ardahan,4790.5458,7396,7396,0,0.0,0.0,0.0,0.05694559302970816,0.9430544069702841,0.0,0.05694559302970816,adm1
TUR,TUR.10_1,Artvin,7764.4915,11986,11986,0,0.0,0.0,0.005035328698483133,0.1046078432476073,0.8903568280539202,0.0,0.10964317194609044,adm1
TUR,TUR.11_1,Aydin,8004.3729,11784,11784,0,0.0,0.0,0.6459595635871791,0.34436114624039305,0.00967929017244449,0.0,0.9903207098275721,adm1
TUR,TUR.12_1,Balikesir,14709.2196,22236,22236,0,0.0,0.0,0.04688666035986708,0.8715712632582737,0.08154207638187651,0.0,0.9184579236181408,adm1
TUR,TUR.13_1,Bartın,2588.8393,4023,4023,0,0.0,0.0,0.0,0.0002489276447030265,0.9997510723552969,0.0,0.0002489276447030265,adm1
TUR,TUR.14_1,Batman,4347.5581,6422,6422,0,0.0,0.0,0.6163098907853242,0.2106643499080505,0.1730257593066418,0.0,0.8269742406933747,adm1
TUR,TUR.15_1,Bayburt,3387.3594,5162,5162,0,0.0,0.0,0.3341429161097342,0.5448918653474599,0.12096521854283257,0.0,0.8790347814571942,adm1
TUR,TUR.16_1,Bilecik,4636.3535,7053,7053,0,0.0,0.0,0.5495610629728257,0.4298027281347458,0.020636208892467273,0.0,0.9793637911075714,adm1
TUR,TUR.17_1,Bingöl,8130.342,12182,12182,0,0.0,0.0,0.0,0.10214000630554274,0.8978599936944667,0.0,0.10214000630554274,adm1
TUR,TUR.18_1,Bitlis,8661.2449,12889,12889,0,0.0,0.0,0.09783574400569289,0.3219952233046861,0.5801690326896407,0.0,0.419830967310379,adm1
TUR,TUR.19_1,Bolu,8259.2527,12654,12654,0,0.0,0.0,0.134860335026419,0.7075753062193935,0.15756435875418653,0.0,0.8424356412458125,adm1
TUR,TUR.20_1,Burdur,7262.3374,10645,10645,0,0.0,0.0,0.8968281855837995,0.10317181441619916,0.0,0.0,0.9999999999999987,adm1
TUR,TUR.21_1,Bursa,10874.627,16543,16543,0,0.0,0.0,0.060342549632778034,0.8292967297322276,0.11036072063501265,0.0,0.8896392793650056,adm1
TUR,TUR.22_1,Çanakkale,9781.1459,14867,14867,0,0.0,0.0,0.16446990039001805,0.796411141956318,0.039118957653661864,0.0,0.9608810423463361,adm1
TUR,TUR.23_1,Çankiri,7917.3652,12146,12146,0,0.0,0.0,0.4792071505714365,0.45683405599240884,0.06395879343614906,0.0,0.9360412065638453,adm1
TUR,TUR.24_1,Çorum,12311.6285,18853,18853,0,0.0,0.0,0.7560851735404163,0.2207336754940461,0.02318115096551132,0.0,0.9768188490344624,adm1
TUR,TUR.25_1,Denizli,10893.6122,16034,16034,0,0.0,0.0,0.585875332678565,0.4075513439452951,0.006573323376218643,0.0,0.99342667662386,adm1
TUR,TUR.26_1,Diyarbakir,14802.2179,21904,21904,0,0.0,0.0,0.7050952229573273,0.22359793048836427,0.07130684655434513,0.0,0.9286931534456916,adm1
TUR,TUR.27_1,Düzce,2389.6143,3677,3677,0,0.0,0.0,0.0,0.15853469039187737,0.8414653096081122,0.0,0.15853469039187737,adm1
TUR,TUR.28_1,Edirne,6127.6157,9479,9479,0,0.0,0.0,0.00031928068282507146,0.9995742181493322,0.0001065011678428431,0.0,0.9998934988321573,adm1
TUR,TUR.29_1,Elazığ,9281.5227,13836,13836,0,0.0,0.0,0.45111073126759843,0.32621726318672417,0.22267200554568106,0.0,0.7773279944543225,adm1
TUR,TUR.30_1,Erzincan,11561.7605,17475,17475,0,0.0,0.0,0.3334087662454455,0.5122793685119127,0.1543118652425874,0.0,0.8456881347573582,adm1
TUR,TUR.31_1,Erzurum,24352.3891,37015,37015,0,0.0,0.0,0.1902091816656879,0.5133962005686467,0.2963946177657159,0.0,0.7036053822343346,adm1
TUR,TUR.32_1,Eskisehir,14057.2414,21227,21227,0,0.0,0.0,0.9813517882539702,0.01864821174602372,0.0,0.0,0.9999999999999939,adm1
TUR,TUR.33_1,Gaziantep,7144.9376,10428,10428,0,0.0,0.0,0.9128747342412907,0.08693311948943121,0.00019214626929691406,0.0,0.9998078537307219,adm1
TUR,TUR.34_1,Giresun,6809.6977,10429,10429,0,0.0,0.0,0.02750760800504083,0.3387731858968106,0.6337192060981253,0.0,0.3662807939018514,adm1
TUR,TUR.35_1,Gümüshane,6612.4169,10091,10091,0,0.0,0.0,0.2619378479655551,0.506884859547658,0.23117729248677424,0.0,0.7688227075132131,adm1
TUR,TUR.36_1,Hakkari,6179.9837,9060,9060,0,0.0,0.0,0.12745357859854217,0.8676979883993637,0.004848433002087857,0.0,0.9951515669979059,adm1
TUR,TUR.37_1,Hatay,5779.3609,8365,8365,0,0.0,0.0,0.1890671141793362,0.4309438719672804,0.37998901385336276,0.0,0.6200109861466165,adm1
TUR,TUR.38_1,Iğdır,3937.7527,5972,5972,0,0.0,0.0,0.7814778816524298,0.14825357257817226,0.07026854576938574,0.0,0.9297314542306021,adm1
TUR,TUR.39_1,Isparta,8874.0034,13094,13094,0,0.0,0.0,0.5857046827365646,0.40878413887867243,0.005511178384776657,0.0,0.994488821615237,adm1
TUR,TUR.40_1,Istanbul,4752.6266,7341,7341,0,0.0,0.0,0.0,0.45058788533605554,0.5494121146639094,0.0,0.45058788533605554,adm1
TUR,TUR.41_1,Izmir,12358.7939,18375,18375,0,0.0,0.0,0.6268356926964377,0.3609810448472566,0.012183262456300248,0.0,0.9878167375436944,adm1
TUR,TUR.42_1,K. Maras,14549.2102,21468,21468,0,0.0,0.0,0.7193981961166939,0.28055528895060733,4.651493274079875e-05,0.0,0.9999534850673012,adm1
