year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,region,all,,14,0.3202197244235425,0.20567066714900428,0.18331223931607538,857741.0,nan
1993,adm1,region,all,,14,0.28788241097396017,0.1750125381029186,0.1477055768461271,932917.0,nan
1994,adm1,region,all,,14,0.27605572953158797,0.16590440746764726,0.13881644401819315,983200.0,nan
1995,adm1,region,all,,14,0.2571616081416459,0.14478662466849665,0.12043757050871726,1053512.0,nan
1996,adm1,region,all,,14,0.2492251096293474,0.13766237525897537,0.11466752296318111,1087691.0,nan
1997,adm1,region,all,,14,0.24543913530054828,0.13483911894704756,0.11129536404821513,1100149.0,nan
1998,adm1,region,all,,14,0.23100604067921404,0.12279474920867683,0.1005580385115767,1181361.0,nan
1999,adm1,region,all,,14,0.2305078582535658,0.12196158107902813,0.09996839324445506,1186440.0,nan
2000,adm1,region,all,,14,0.22970636306402903,0.12173760469570549,0.09945494896938115,1193509.0,nan
2001,adm1,region,all,,14,0.22584490385426603,0.11942838215406854,0.09707469029818262,1216081.0,nan
2002,adm1,region,all,,14,0.22474475592307486,0.11773235682359033,0.09599779143753419,1225983.0,nan
2003,adm1,region,all,,14,0.22437339527218936,0.11743425925886199,0.09571102063482155,1227193.0,nan
2004,adm1,region,all,,14,0.22425303125780482,0.11740280266404457,0.09563961281556042,1227166.0,nan
2005,adm1,region,all,,14,0.22291523069127206,0.116283854861847,0.09466324362282842,1233210.0,nan
2006,adm1,region,all,,14,0.2255194184830196,0.1181659645322087,0.09649084225989031,1226550.0,nan
2007,adm1,region,all,,14,0.22739040892377393,0.12053191740024037,0.0982150461611654,1213949.0,nan
2008,adm1,region,all,,14,0.22887052686790743,0.12242477237050167,0.09974509783837741,1204569.0,nan
2009,adm1,region,all,,14,0.22450243506721534,0.11855755883155766,0.09670870316346178,1225339.0,nan
2010,adm1,region,all,,14,0.2154006005062985,0.10887735115538238,0.08943687568991047,1322687.0,nan
2011,adm1,region,all,,14,0.2164062902120496,0.10953921744294892,0.09008223817352262,1319706.0,nan
2012,adm1,region,all,,14,0.22297030891966618,0.11425340593254357,0.09484638842926499,1301696.0,nan
2013,adm1,region,all,,14,0.22240344665714606,0.11439625717786107,0.09471367670363394,1299604.0,nan
2014,adm1,region,all,,14,0.2214478627401013,0.11447495519877292,0.0944174024437565,1298376.8471512794,nan
2015,adm1,region,all,,14,0.22120347386403094,0.1143937183239286,0.09433275557185307,1298243.4862693548,nan
2016,adm1,region,all,,14,0.2214022737317629,0.11456384966012809,0.0944656641337375,1300272.3418455124,nan
2017,adm1,region,all,,14,0.22048911886291878,0.11396269622195065,0.09363403240311235,1310370.5260856152,nan
2018,adm1,region,all,,14,0.22004043248863914,0.11358819562372173,0.09335392394267543,1312493.749425888,nan
2019,adm1,region,all,,14,0.21992585622292626,0.1139851440773071,0.09355938643235932,1309913.5863445997,nan
2020,adm1,region,all,,14,0.21967739813143972,0.11376160201816134,0.09336604102125076,1311084.7994092703,nan
2021,adm1,region,all,,14,0.21929159446379098,0.11324247909767808,0.09294413230345921,1315260.931033969,nan
2022,adm1,region,all,,14,0.21915656420876006,0.11313698762591037,0.09286064746588786,1315826.6560738087,nan
1992,adm2,district,all,,98,0.4530716470578178,0.3404872525979364,0.3659248032254267,857741.0,nan
1993,adm2,district,all,,98,0.4280472083627762,0.3043296700286456,0.3143039294413375,932917.0,nan
1994,adm2,district,all,,98,0.41624790984814,0.2878947433935154,0.295280355765019,983200.0,nan
1995,adm2,district,all,,98,0.3980294563763407,0.2632666003977749,0.26548308093688217,1053512.0,nan
1996,adm2,district,all,,98,0.39190797857717596,0.25468400290253596,0.2559037125520473,1087691.0,nan
1997,adm2,district,all,,98,0.3882446421246002,0.2504523768275602,0.25005334322084466,1100149.0,nan
1998,adm2,district,all,,98,0.3720138722718189,0.22891105355151062,0.22816513012878237,1181361.0,nan
1999,adm2,district,all,,98,0.3710060528772281,0.22756587490274263,0.2266933220164446,1186440.0,nan
2000,adm2,district,all,,98,0.37042094702963246,0.22706618586659202,0.22573385898783405,1193509.0,nan
2001,adm2,district,all,,98,0.3672936657846426,0.22334733300299384,0.22182484847276784,1216081.0,nan
2002,adm2,district,all,,98,0.36546112774058526,0.22076280700537418,0.2193987361495717,1225983.0,nan
2003,adm2,district,all,,98,0.3651999546519442,0.22046134064005496,0.21900105441825976,1227193.0,nan
2004,adm2,district,all,,98,0.36518773088852474,0.22043688568368014,0.21893782934162093,1227166.0,nan
2005,adm2,district,all,,98,0.3640536788215589,0.21910303182956886,0.21746031596593712,1233210.0,nan
2006,adm2,district,all,,98,0.366238658127624,0.22142872865053578,0.22065080871105827,1226550.0,nan
2007,adm2,district,all,,98,0.3695193190340127,0.2252287951011757,0.22511936125030582,1213949.0,nan
2008,adm2,district,all,,98,0.37194587455809014,0.22806872850245288,0.22876511783173345,1204569.0,nan
2009,adm2,district,all,,98,0.36733024043832496,0.22237531944283345,0.2224032904130008,1225339.0,nan
2010,adm2,district,all,,98,0.35215531508527165,0.20281403506628684,0.20419839720486604,1322687.0,nan
2011,adm2,district,all,,98,0.35310798112148256,0.20381188771273337,0.2055828757830823,1319706.0,nan
2012,adm2,district,all,,98,0.35877588411259564,0.20991936298401767,0.21406494717735125,1301696.0,nan
2013,adm2,district,all,,98,0.3590656234511338,0.2103223706034954,0.2143287329442692,1299604.0,nan
2014,adm2,district,all,,98,0.3592784040638417,0.21072214250126572,0.21452315274676834,1298376.8471512794,nan
2015,adm2,district,all,,98,0.3593370858453586,0.21079460631907873,0.21464822947783294,1298243.4862693548,nan
2016,adm2,district,all,,98,0.3593561888606691,0.21089397872087484,0.21466268427866544,1300272.3418455124,nan
2017,adm2,district,all,,98,0.3576109283807076,0.20922176926367556,0.2118598942777913,1310370.5260856152,nan
2018,adm2,district,all,,98,0.3571195190350549,0.20869152601657537,0.21121076072031325,1312493.749425888,nan
2019,adm2,district,all,,98,0.357747356304533,0.2094369661559025,0.21214392340950244,1309913.5863445997,nan
2020,adm2,district,all,,98,0.3574333164134078,0.20909748179685958,0.21170964579563378,1311084.7994092703,nan
2021,adm2,district,all,,98,0.35658214205051664,0.20818193281544564,0.21061009616459625,1315260.931033969,nan
2022,adm2,district,all,,98,0.3564606066827576,0.20803773338315612,0.21044425733638386,1315826.6560738087,nan
1992,pixel,pixel (1 km),all,lit_only,65108,0.3918622115927366,0.26723477435409,0.2657434802449367,857741.0,0.825782557962559
1993,pixel,pixel (1 km),all,lit_only,67281,0.3669404501186395,0.23686858192434251,0.21980415465975864,932917.0,0.853343310841662
1994,pixel,pixel (1 km),all,lit_only,70420,0.37050357372792186,0.23879495284485236,0.23010924919834752,983200.0,0.8931561057277663
1995,pixel,pixel (1 km),all,lit_only,71952,0.3531663905724418,0.2174549476453918,0.1989263165105163,1053512.0,0.9125868804220993
1996,pixel,pixel (1 km),all,lit_only,71781,0.35116565221589613,0.2132040773686271,0.19568657870141404,1087691.0,0.9104180406879407
1997,pixel,pixel (1 km),all,lit_only,74402,0.36361963941300046,0.22818494254313265,0.2176842625980762,1100149.0,0.9436609000050733
1998,pixel,pixel (1 km),all,lit_only,74983,0.3607056220119398,0.22117184842683105,0.21224778533609087,1181361.0,0.9510298817918929
1999,pixel,pixel (1 km),all,lit_only,75266,0.36001637586383195,0.22023435131630587,0.2104203071963717,1186440.0,0.9546192481355589
2000,pixel,pixel (1 km),all,lit_only,75991,0.3621902595404134,0.22288738435892907,0.21359863433939497,1193509.0,0.9638146212774593
2001,pixel,pixel (1 km),all,lit_only,76070,0.36052263597986234,0.2194294459310584,0.2093014273493852,1216081.0,0.964816599868094
2002,pixel,pixel (1 km),all,lit_only,76010,0.35993250820424283,0.21816751557272102,0.20808574809267283,1225983.0,0.9640556034701436
2003,pixel,pixel (1 km),all,lit_only,76212,0.36079506632397984,0.21931983982979375,0.21033275673245985,1227193.0,0.9666176246765765
2004,pixel,pixel (1 km),all,lit_only,76062,0.3597786449742142,0.21799343682651134,0.20789042156757281,1227166.0,0.9647151336817006
2005,pixel,pixel (1 km),all,lit_only,76197,0.35984668570702394,0.21788134395204345,0.2083154538575389,1233210.0,0.9664273755770889
2006,pixel,pixel (1 km),all,lit_only,74800,0.3562073959022056,0.2134143944237823,0.20293888610912847,1226550.0,0.9487088427781442
2007,pixel,pixel (1 km),all,lit_only,72645,0.35122331413410657,0.2071693251233469,0.1957053770650838,1213949.0,0.9213763888184262
2008,pixel,pixel (1 km),all,lit_only,71375,0.35015649033642404,0.20550582795120317,0.1948127475739846,1204569.0,0.9052686317284765
2009,pixel,pixel (1 km),all,lit_only,72738,0.3512909780209654,0.20683843140426728,0.19785680378837542,1225339.0,0.9225559332352493
