iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
SPM,SPM.1_1,Miquelon-Langlade,195.7015,333,333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SPM,SPM.2_1,Saint-Pierre,28.8861,49,49,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
