year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,region,all,,15,0.754532034949067,1.427293248154256,1.4676014700309166,249220.0,nan
1993,adm1,region,all,,15,0.7382128348085615,1.347058333571754,1.3143964824959662,288545.0,nan
1994,adm1,region,all,,15,0.7314200195377474,1.317479488456368,1.2873394202185862,302480.0,nan
1995,adm1,region,all,,15,0.7214398731917366,1.274930034236019,1.229680187950385,327236.0,nan
1996,adm1,region,all,,15,0.716786877955659,1.254654072002865,1.1903696951785157,342222.0,nan
1997,adm1,region,all,,15,0.7086489521078689,1.223359707286628,1.1601362975442977,364139.0,nan
1998,adm1,region,all,,15,0.6978303983241589,1.180180005852799,1.12815317253239,388885.0,nan
1999,adm1,region,all,,15,0.6886114375483765,1.1473852102698474,1.0974809314319893,411149.0,nan
2000,adm1,region,all,,15,0.677898216784564,1.104694471248845,1.0583963210548775,439602.0,nan
2001,adm1,region,all,,15,0.6776518917678707,1.0982879530623382,1.0499786656746244,445195.0,nan
2002,adm1,region,all,,15,0.6730111418219005,1.077113792729723,1.0220290111005346,460478.0,nan
2003,adm1,region,all,,15,0.667491785211876,1.0526964926505211,1.0071793753527436,478077.0,nan
2004,adm1,region,all,,15,0.6580710517716812,1.003830270482006,0.9800464595313332,518115.0,nan
2005,adm1,region,all,,15,0.6540784200159417,0.97629813557734,0.9750506123561166,551483.0,nan
2006,adm1,region,all,,15,0.6499443864771557,0.9600670006122691,0.9735906582385604,575799.0,nan
2007,adm1,region,all,,15,0.6493967357198853,0.9646570264964452,0.9789006703567001,584724.0,nan
2008,adm1,region,all,,15,0.6578615449848861,1.000189812088391,1.013333718602775,571490.0,nan
2009,adm1,region,all,,15,0.6528827411983731,0.9813985457941837,1.0004911364885423,619420.0,nan
2010,adm1,region,all,,15,0.6449843500375507,0.9546433172455556,0.9747881049108459,674553.0,nan
2011,adm1,region,all,,15,0.6463554038149348,0.9592730970812404,0.9665392486961396,699700.0,nan
2012,adm1,region,all,,15,0.6393104531845033,0.9345947764012145,0.9386636383682572,735656.0,nan
2013,adm1,region,all,,15,0.6352383725397426,0.9198928882748146,0.8956752542348843,767600.0,nan
2014,adm1,region,all,,15,0.62920162793044,0.9013678737001848,0.8589955425743994,827839.313656807,nan
2015,adm1,region,all,,15,0.6288704554075222,0.9014802194153815,0.8583299793442228,857193.7536736727,nan
2016,adm1,region,all,,15,0.6260772408172279,0.889482242722478,0.8536311800723368,898265.8319929838,nan
2017,adm1,region,all,,15,0.592789473061291,0.7799078173987168,0.7733388179469249,1100720.242626667,nan
2018,adm1,region,all,,15,0.5924952879521237,0.780426738396977,0.7765446493401721,1109629.15307796,nan
2019,adm1,region,all,,15,0.5930238451953127,0.779230792420573,0.7776323920298895,1133403.4962588549,nan
2020,adm1,region,all,,15,0.5771220261188943,0.725416316820689,0.7367600970063342,1271883.1242798567,nan
2021,adm1,region,all,,15,0.5696950023790106,0.6988125852088837,0.7160197618213301,1340736.0412347317,nan
2022,adm1,region,all,,15,0.5653182716699334,0.6824308397666237,0.7050520857375148,1396855.2791832685,nan
1992,adm1,region,dark,,13,0.7202700095938463,1.2962181342034809,1.0689845255801451,244611.0,nan
1993,adm1,region,dark,,13,0.7026217722949524,1.219579752928542,0.9941877040177713,282344.0,nan
1994,adm1,region,dark,,13,0.6949941917775615,1.190530134978514,0.9665738431601336,295779.0,nan
1995,adm1,region,dark,,13,0.6839121799353005,1.14923560803618,0.9255732539937922,319825.0,nan
1996,adm1,region,dark,,13,0.6788493431328513,1.1299554225250388,0.9066002845042135,334681.0,nan
1997,adm1,region,dark,,13,0.6695759772827983,1.0989413421519905,0.8742836982884002,356150.0,nan
1998,adm1,region,dark,,13,0.6571166695318227,1.0557135843584848,0.8321755969269786,380358.0,nan
1999,adm1,region,dark,,13,0.6467076606123685,1.023456972436679,0.7993191116567528,401909.0,nan
2000,adm1,region,dark,,13,0.6349178188547069,0.9821410952896475,0.7637040937258588,428936.0,nan
2001,adm1,region,dark,,13,0.6351853564790915,0.9770759725119746,0.7639901030608098,433463.0,nan
2002,adm1,region,dark,,13,0.6302183321708823,0.9569567206677166,0.7487147223464155,448207.0,nan
2003,adm1,region,dark,,13,0.6237006174981679,0.932136380820127,0.7294115214359902,465766.0,nan
2004,adm1,region,dark,,13,0.61256131287447,0.8825420448883262,0.6957267661255507,505644.0,nan
2005,adm1,region,dark,,13,0.6077241522760661,0.8543011047469934,0.6805807277467693,538554.0,nan
2006,adm1,region,dark,,13,0.6026223071771528,0.8371946336494192,0.6697485295674418,562951.0,nan
2007,adm1,region,dark,,13,0.6018825611996612,0.8415348396887398,0.6732762406815398,571893.0,nan
2008,adm1,region,dark,,13,0.6114435883543987,0.8765739067296419,0.7063658458760708,559092.0,nan
2009,adm1,region,dark,,13,0.605649902300816,0.8576665825720214,0.6927992033486082,606323.0,nan
2010,adm1,region,dark,,13,0.5966541846654325,0.8312020847080579,0.6670940309298719,660329.0,nan
2011,adm1,region,dark,,13,0.5985474405084141,0.836737046053617,0.6732434681442306,684654.0,nan
2012,adm1,region,dark,,13,0.5906251841664512,0.8125981834399013,0.6488860816551002,719767.0,nan
2013,adm1,region,dark,,13,0.5868676914811914,0.8005324110062859,0.6380855877214994,751049.0,nan
2014,adm1,region,dark,,13,0.580989779252999,0.7847760242351987,0.6237230453595035,809873.1366529465,nan
2015,adm1,region,dark,,13,0.5806774409547513,0.7850484725340835,0.6229661374868269,838048.6304541826,nan
2016,adm1,region,dark,,13,0.5773287936507923,0.7727165080439987,0.6150674642223325,878349.1848778725,nan
2017,adm1,region,dark,,13,0.5390552365429406,0.6633784746117687,0.5283354524762853,1077567.389369607,nan
2018,adm1,region,dark,,13,0.5385594385859429,0.663515003678687,0.5283617834920987,1086259.8710707426,nan
2019,adm1,region,dark,,13,0.5391252255703896,0.6622037972052449,0.5290808888431927,1109739.406875968,nan
2020,adm1,region,dark,,13,0.5213275418222796,0.6096296555026284,0.49224042426793113,1244393.8387255669,nan
2021,adm1,region,dark,,13,0.5131530776291018,0.5839049486758267,0.4751718688453879,1310909.074011445,nan
2022,adm1,region,dark,,13,0.5082265421447301,0.5677836969345437,0.46507481661412364,1365817.6390520334,nan
1992,adm1,region,dark_wide,,10,0.6961714831667509,1.1707433595893209,1.0163742509730431,168064.0,nan
1993,adm1,region,dark_wide,,10,0.6768038920868733,1.0976786937078415,0.9341379227043004,194616.0,nan
1994,adm1,region,dark_wide,,10,0.6681918892530456,1.0701856634653664,0.9039978593379997,204129.0,nan
1995,adm1,region,dark_wide,,10,0.6576720630816473,1.0344876846768083,0.8667961056403419,218296.0,nan
1996,adm1,region,dark_wide,,10,0.6533518244206022,1.0186588950631137,0.8511848835341153,226860.0,nan
1997,adm1,region,dark_wide,,10,0.6448356027608451,0.9928363993745534,0.8238724659680855,239278.0,nan
