year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,province,all,,33,0.7658267756221278,1.228098220778354,1.5651535391139386,7140932.0,
1993,adm1,province,all,,33,0.7446000294616599,1.1316076595955677,1.4417457994960878,8910363.0,
1994,adm1,province,all,,33,0.7384213962167594,1.1028768431730853,1.4157082458384445,9473505.0,
1995,adm1,province,all,,33,0.7276426377673553,1.0531197780788166,1.3688298757673654,10523145.0,
1996,adm1,province,all,,33,0.7242003007111089,1.0398288020392226,1.3452842971077528,10935188.0,
1997,adm1,province,all,,33,0.7205722946494229,1.026590855232337,1.3214528513259565,11645156.0,
1998,adm1,province,all,,33,0.7112957202674048,0.9946123141405503,1.2711821357901798,12318652.0,
1999,adm1,province,all,,33,0.7069598753876494,0.9793720603857211,1.2480011657681187,12733284.0,
2000,adm1,province,all,,33,0.701420346006671,0.9604930009702405,1.2149143927373622,13219651.0,
2001,adm1,province,all,,33,0.6985235777715368,0.9485139800235474,1.197486472772262,13544798.0,
2002,adm1,province,all,,33,0.6917452234458807,0.9240354334690789,1.167900163433237,14209286.0,
2003,adm1,province,all,,33,0.6819625621328413,0.8904809348569478,1.1229781360421083,15266726.0,
2004,adm1,province,all,,33,0.6738491729170664,0.8639979888887446,1.0841842336795333,16287172.0,
2005,adm1,province,all,,33,0.6691369575376203,0.848255351515917,1.06395959752089,16947097.0,
2006,adm1,province,all,,33,0.6635187514097074,0.8284463481385195,1.0436548315646585,17834303.0,
2007,adm1,province,all,,33,0.6592627845184011,0.8139191968421673,1.0313856428443529,18439063.0,
2008,adm1,province,all,,33,0.6643557616102604,0.8248438402154844,1.0572569381460715,18273077.0,
2009,adm1,province,all,,33,0.6532625244367005,0.7908349678252226,1.0074458135479432,19797552.0,
2010,adm1,province,all,,33,0.6325673713935309,0.7334373648922514,0.9315436995492515,22200365.0,
2011,adm1,province,all,,33,0.6302135280910057,0.725283294901277,0.9270997053415547,22775210.0,
2012,adm1,province,all,,33,0.625955382844188,0.7130307669961127,0.9081336270188676,23373868.0,
2013,adm1,province,all,,33,0.6159833734553766,0.686546841357674,0.8775474166622989,24770945.0,
2014,adm1,province,all,,33,0.6130138860604151,0.6775296484172727,0.8687268724273258,25437352.304738045,
2015,adm1,province,all,,33,0.6129138769222224,0.6763557754462968,0.8677309882136554,25696587.675681233,
2016,adm1,province,all,,33,0.6074908595546162,0.6620239583007854,0.8503034537811983,26481575.167301297,
2017,adm1,province,all,,33,0.5896440458550287,0.6156248983069287,0.7903580645955655,29565212.007517815,
2018,adm1,province,all,,33,0.5806852307433938,0.5930985299573395,0.7648872191663462,31251532.88280487,
2019,adm1,province,all,,33,0.5729234297225811,0.5731782812866251,0.7438870710240515,33078333.781684995,
2020,adm1,province,all,,33,0.5584913740070647,0.5396379397019782,0.700836154454035,36120287.70055902,
2021,adm1,province,all,,33,0.546124165836575,0.511919204423642,0.6694585069215987,38929770.93381572,
2022,adm1,province,all,,33,0.5384084480410973,0.4954257771550072,0.648949853621519,40641560.82585049,
1992,adm2,prefecture city,all,,364,0.7853069098998811,1.3598401862275882,,7140932.0,
