iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
CHN,CHN.1_1,Anhui,140308.7289,192514,192514,0,0.0,0.0,0.0,0.11102813449676556,0.8889718655032836,0.0,0.11102813449676556,adm1
CHN,CHN.2_1,Beijing,16410.3886,24990,24990,0,0.0,0.0,0.9830934506109504,0.016906549389050708,0.0,0.0,1.000000000000001,adm1
CHN,CHN.3_1,Chongqing,82447.8459,111081,111081,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.4_1,Fujian,122110.5365,158663,158663,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.5_1,Gansu,405200.7089,597693,597693,0,0.07826523442135894,0.3785004773864534,0.21380603678328433,0.11301239921381445,0.21641585219432605,0.45676571180781234,0.7835841478049111,adm1
CHN,CHN.6_1,Guangdong,177769.3773,226207,226059,148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.7_1,Guangxi,236552.5118,301916,301916,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.8_1,Guizhou,175959.6403,230061,230061,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.9_1,Hainan,34064.1708,42137,42137,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.10_1,Hebei,187570.7498,283138,283138,0,0.0,0.0,0.8639656371705307,0.13540972825750527,0.0006246345721008655,0.0,0.999375365428036,adm1
CHN,CHN.11_1,Heilongjiang,454838.1404,787667,787667,0,0.0,0.0,0.12218101809387912,0.2244904919706514,0.6533284899356078,0.0,0.3466715100645305,adm1
CHN,CHN.12_1,Henan,165522.078,232322,232322,0,0.0,0.0,0.15420190796913738,0.35386214891632084,0.4919359431152773,0.0,0.5080640568854582,adm1
CHN,CHN.HKG,Hong Kong,1129.3094,1426,1426,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.13_1,Hubei,186025.5337,252959,252959,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.14_1,Hunan,212075.0342,279242,279242,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.15_1,Jiangsu,101680.9317,141256,141256,0,0.0,0.0,0.0,0.10950916713424715,0.8904908328656427,0.0,0.10950916713424715,adm1
CHN,CHN.16_1,Jiangxi,167007.1828,219919,219919,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.17_1,Jilin,191025.5978,307020,307020,0,0.0,0.0,0.26202980163459705,0.12103952112029005,0.6169306772446979,0.0,0.3830693227548871,adm1
CHN,CHN.18_1,Liaoning,145797.4275,225738,225738,0,0.0,0.0,0.3187603211138577,0.2615696490502993,0.41967002983553064,0.0,0.580329970164157,adm1
CHN,CHN.MAC,Macau,30.1406,43,38,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.19_1,Nei Mongol,1146491.4527,1859256,1859256,0,0.038098113139503564,0.3276639004465955,0.4739726893856014,0.06536116081473536,0.09490413621292823,0.36576201358609906,0.9050958637864357,adm1
CHN,CHN.20_1,Ningxia Hui,51859.5101,75875,75875,0,0.0,0.358836853748036,0.534325391243372,0.09202019473629895,0.014817560272136019,0.358836853748036,0.9851824397277069,adm1
CHN,CHN.21_1,Qinghai,715701.8256,1027457,1027457,0,0.08090956241839505,0.17089480680409702,0.4240580508694887,0.13706812945096825,0.18706945045638665,0.25180436922249205,0.812930549542949,adm1
CHN,CHN.22_1,Shaanxi,205886.5943,293605,293605,0,0.0,0.0,0.392207671895887,0.15999802632350205,0.4477943017808319,0.0,0.552205698219389,adm1
CHN,CHN.23_1,Shandong,155522.2148,224870,224870,0,0.0,0.0,0.23692586675012506,0.5798263859691368,0.18324774728014903,0.0,0.8167522527192619,adm1
CHN,CHN.24_1,Shanghai,6880.2023,9376,9376,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
CHN,CHN.25_1,Shanxi,156476.3347,229904,229904,0,0.0,0.0,0.7701622104364885,0.22046393685389745,0.00937385270953181,0.0,0.9906261472903859,adm1
CHN,CHN.26_1,Sichuan,483849.9703,655755,655755,0,0.0,0.0,0.00020204654547715267,0.040529165648154786,0.959268787806435,0.0,0.04073121219363194,adm1
CHN,CHN.27_1,Tianjin,11700.0931,17596,17596,0,0.0,0.0,0.9838186881234041,0.015837981938768647,0.00034332993782866305,0.0,0.9996566700621727,adm1
CHN,CHN.28_1,Xinjiang Uygur,1599249.5578,2476822,2476724,98,0.3215408191964655,0.5131652221616365,0.12516750504807644,0.017784045139723387,0.022342408453686884,0.834706041358102,0.9776575915459019,adm1
CHN,CHN.29_1,Xizang,1125974.6209,1543160,1543160,0,0.0017036997941449583,0.36251191545057526,0.38610154104871836,0.07806222139561937,0.1716206223122252,0.36421561524472024,0.8283793776890579,adm1
CHN,CHN.30_1,Yunnan,383077.7982,493422,493422,0,0.0,0.0,0.001806515108453374,0.028397261185721626,0.9697962237053704,0.0,0.030203776294175,adm1
CHN,CHN.31_1,Zhejiang,102799.4988,137321,137321,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
